question_id,category_slug,category_name,question_text,answer_position,answer_text,is_correct,rationale
218,tresorerie,"Trésorerie","Quelle est la qualification fiscale des sommes perçues par les intervenants d'une Junior-Entreprise et quelle en est la conséquence principale ?",1,"Ce sont des revenus non imposables car ils relèvent d'une activité pédagogique.",0,"Ces revenus sont bien imposables, c'est à l'intervenant de les déclarer."
218,tresorerie,"Trésorerie","Quelle est la qualification fiscale des sommes perçues par les intervenants d'une Junior-Entreprise et quelle en est la conséquence principale ?",2,"Ce sont des Bénéfices Non Commerciaux (BNC), que l'intervenant doit déclarer lui-même.",1,"Cette qualification fiscale implique que la déclaration et le paiement de l'impôt incombent à l'étudiant, et non à la Junior via le PAS."
218,tresorerie,"Trésorerie","Quelle est la qualification fiscale des sommes perçues par les intervenants d'une Junior-Entreprise et quelle en est la conséquence principale ?",3,"Ce sont des droits d'auteur, soumis à une retenue à la source spécifique.",0,"Sauf cas très particulier, les prestations d'étude ne sont pas qualifiées de droits d'auteur mais d'honoraires."
219,tresorerie,"Trésorerie","Que doit faire une Junior-Entreprise si elle reçoit des relances de l'URSSAF concernant la Déclaration Sociale Nominative (DSN) ?",0,"Remplir et envoyer la DSN immédiatement pour se mettre en conformité.",0,"Les Juniors ne sont pas concernées par la DSN, cette action ne serait donc pas appropriée."
219,tresorerie,"Trésorerie","Que doit faire une Junior-Entreprise si elle reçoit des relances de l'URSSAF concernant la Déclaration Sociale Nominative (DSN) ?",1,"Ignorer les relances car elles sont automatiques et non pertinentes.",0,"Bien que les relances soient souvent automatiques, les ignorer peut entraîner des complications ; une action est requise."
219,tresorerie,"Trésorerie","Que doit faire une Junior-Entreprise si elle reçoit des relances de l'URSSAF concernant la Déclaration Sociale Nominative (DSN) ?",2,"Payer les pénalités indiquées pour éviter une mise en demeure.",0,"Payer des pénalités indues n'est pas la solution, il faut d'abord contester le bien-fondé de la demande."
219,tresorerie,"Trésorerie","Que doit faire une Junior-Entreprise si elle reçoit des relances de l'URSSAF concernant la Déclaration Sociale Nominative (DSN) ?",3,"Contacter le pôle Conseil de la CNJE pour obtenir un argumentaire à transmettre à l'URSSAF.",1,"La CNJE fournit un support et des documents spécifiques pour répondre à l'URSSAF et clarifier le statut des Juniors vis-à-vis de la DSN."
220,tresorerie,"Trésorerie","Dans le cadre de la future réforme sur la facturation électronique, quelle est l'une des grandes étapes de préparation demandée par la CNJE aux Juniors ?",0,"Installer dès maintenant un logiciel de facturation certifié par l'État.",0,"Il est prématuré d'installer un logiciel sans avoir analysé ses besoins, l'étape en amont est la collecte d'informations."
220,tresorerie,"Trésorerie","Dans le cadre de la future réforme sur la facturation électronique, quelle est l'une des grandes étapes de préparation demandée par la CNJE aux Juniors ?",1,"Répondre à un questionnaire transmis par la CNJE pour affiner les solutions proposées.",1,"La CNJE a initié une démarche de collecte d'informations pour accompagner au mieux le Mouvement dans cette transition."
220,tresorerie,"Trésorerie","Dans le cadre de la future réforme sur la facturation électronique, quelle est l'une des grandes étapes de préparation demandée par la CNJE aux Juniors ?",2,"Passer obligatoirement toutes les factures via le portail Chorus Pro.",0,"Chorus Pro est une option, mais d'autres plateformes seront disponibles ; l'étape actuelle est la préparation, pas la mise en œuvre."
220,tresorerie,"Trésorerie","Dans le cadre de la future réforme sur la facturation électronique, quelle est l'une des grandes étapes de préparation demandée par la CNJE aux Juniors ?",3,"Former tous les membres à la nouvelle norme de facturation européenne.",0,"La formation sera nécessaire, mais la première étape est de permettre à la CNJE d'évaluer la situation du Mouvement."
221,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise avance des frais pour un repas avec un client, quelle mention est obligatoire sur la note de restaurant pour qu'elle soit une pièce justificative valable ?",0,"Le numéro de SIRET de la Junior-Entreprise.",0,"Bien qu'utile, ce n'est pas la mention spécifique exigée pour justifier la nature professionnelle de la dépense."
221,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise avance des frais pour un repas avec un client, quelle mention est obligatoire sur la note de restaurant pour qu'elle soit une pièce justificative valable ?",1,"Le motif détaillé du repas (ex: 'négociation commerciale').",0,"Le motif est important pour le contexte, mais une autre information factuelle est formellement requise."
221,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise avance des frais pour un repas avec un client, quelle mention est obligatoire sur la note de restaurant pour qu'elle soit une pièce justificative valable ?",2,"L'identité de toutes les personnes bénéficiaires du repas.",1,"Cette information est cruciale pour prouver à l'administration fiscale que la dépense a bien été engagée dans l'intérêt de l'entreprise."
221,tresorerie,"Trésorerie","Lorsqu'une Junior-Entreprise avance des frais pour un repas avec un client, quelle mention est obligatoire sur la note de restaurant pour qu'elle soit une pièce justificative valable ?",3,"La signature du trésorier de la Junior au dos de la note.",0,"Une signature interne est une bonne pratique de validation, mais n'est pas une exigence pour la validité de la pièce elle-même."
222,tresorerie,"Trésorerie","Selon la norme ""Trésorerie"", quel est le critère de criticité associé à la règle ""Les BV émis sont corrects"" et que cela implique-t-il ?",0,"Criticité basse, car les erreurs peuvent être corrigées sur le prochain bulletin.",0,"La correction est possible mais l'importance de ce point est bien plus élevée."
222,tresorerie,"Trésorerie","Selon la norme ""Trésorerie"", quel est le critère de criticité associé à la règle ""Les BV émis sont corrects"" et que cela implique-t-il ?",1,"Criticité moyenne, car cela impacte uniquement la comptabilité interne de la Junior.",0,"Les erreurs sur les BV ont des implications légales et sociales externes, ce qui augmente leur criticité."
222,tresorerie,"Trésorerie","Selon la norme ""Trésorerie"", quel est le critère de criticité associé à la règle ""Les BV émis sont corrects"" et que cela implique-t-il ?",2,"Criticité haute, car les erreurs peuvent entraîner des sanctions légales et des problèmes avec l'URSSAF.",1,"Le respect des réglementations sociales est un enjeu majeur pour la conformité et la pérennité de la structure."
222,tresorerie,"Trésorerie","Selon la norme ""Trésorerie"", quel est le critère de criticité associé à la règle ""Les BV émis sont corrects"" et que cela implique-t-il ?",3,"Aucune criticité, car la CNJE fournit un modèle de BV standard qui prévient toute erreur.",0,"Même avec un modèle, des erreurs de saisie (montants, taux, etc.) sont possibles et leur impact est significatif."
223,tresorerie,"Trésorerie","Comment une Junior-Entreprise doit-elle traiter le JEH (Jour-Étude Homme) dans son discours commercial avec un client ?",0,"En le présentant comme l'équivalent de 8 heures de travail d'un étudiant.",0,"Le JEH ne doit pas être assimilé à une unité de temps, car cela peut créer de fausses attentes et des litiges."
223,tresorerie,"Trésorerie","Comment une Junior-Entreprise doit-elle traiter le JEH (Jour-Étude Homme) dans son discours commercial avec un client ?",1,"En le présentant comme une simple unité de facturation pour valoriser le budget global de l'étude.",1,"Cette approche permet de dissocier le prix du temps passé et de se concentrer sur la valeur de la prestation dans son ensemble."
223,tresorerie,"Trésorerie","Comment une Junior-Entreprise doit-elle traiter le JEH (Jour-Étude Homme) dans son discours commercial avec un client ?",2,"En justifiant son prix par le salaire horaire moyen d'un consultant junior.",0,"La comparaison avec un salaire est inappropriée, les rétributions en Junior n'étant pas des salaires."
223,tresorerie,"Trésorerie","Comment une Junior-Entreprise doit-elle traiter le JEH (Jour-Étude Homme) dans son discours commercial avec un client ?",3,"En évitant de mentionner le JEH et en ne donnant qu'un prix forfaitaire global.",0,"Le JEH est un élément structurant de l'offre commerciale, il doit apparaître mais être correctement expliqué."
224,tresorerie,"Trésorerie","Pour quel régime de TVA les Junior-Entreprises doivent-elles opter pour se conformer aux normes de la CNJE ?",0,"Le régime de la franchise en base de TVA obligatoirement.",0,"La franchise en base est une possibilité sous un certain seuil de CA, mais n'est pas le régime recommandé ou obligatoire pour toutes."
224,tresorerie,"Trésorerie","Pour quel régime de TVA les Junior-Entreprises doivent-elles opter pour se conformer aux normes de la CNJE ?",1,"Le régime réel simplifié car il simplifie les déclarations.",0,"Ce régime, bien qu'existant, est souvent déconseillé par la CNJE en raison des décalages de trésorerie qu'il engendre."
224,tresorerie,"Trésorerie","Pour quel régime de TVA les Junior-Entreprises doivent-elles opter pour se conformer aux normes de la CNJE ?",2,"Le régime réel normal ou le régime mini-réel.",1,"Ces régimes, avec des déclarations mensuelles ou trimestrielles, permettent un meilleur suivi de la trésorerie et sont conformes aux bonnes pratiques du Mouvement."
224,tresorerie,"Trésorerie","Pour quel régime de TVA les Junior-Entreprises doivent-elles opter pour se conformer aux normes de la CNJE ?",3,"N'importe quel régime, au choix du trésorier, tant que les déclarations sont faites.",0,"La norme est précise et impose un choix parmi des régimes spécifiques pour garantir une gestion saine."
225,tresorerie,"Trésorerie","Que se passe-t-il si un intervenant a plus de 28 ans ?",0,"Il ne peut en aucun cas réaliser de mission pour une Junior-Entreprise.",0,"Une clarification récente de l'URSSAF a modifié cette règle."
